,ref,PTT,END_DATE,MAX_DBAR,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS,CREATED,MODIFIED,N_PHOTO,PHOTO_DBAR,PHOTO_VALS,lat,lon,depth_bottom
1728,tu94-H070-15,151558,7/15/2016 20:00,68,0,10,,,"2,5,9,10,11,13,27,33,41,68","24.170,23.392,19.614,19.444,18.397,17.279,11.562,10.459,10.020,10.897",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,37.88840276,-74.3319981,68.0
1729,tu94-H070-15,151558,7/17/2016 12:00,67,0,10,,,"2,7,8,9,11,12,23,34,46,67","25.580,24.420,21.019,19.272,18.422,17.031,12.594,10.723,10.120,10.785",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.05898301,-74.32395495,53.0
1730,tu94-H070-15,151558,7/19/2016 12:00,61,0,10,,,"2,4,7,8,9,14,22,26,34,61","25.690,25.499,21.243,21.051,19.426,15.871,13.177,11.057,9.925,9.750",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.26472901,-74.16978231,64.0
1731,tu94-H070-15,151558,7/20/2016 20:00,56,0,10,,,"2,5,7,12,14,15,26,27,40,56","24.680,24.205,23.271,17.873,17.176,15.545,12.401,11.644,9.850,9.894",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.38902515,-74.16067215,53.0
1732,tu94-H070-15,151558,7/21/2016 16:00,53,0,10,,,"2,6,9,10,11,14,21,24,39,53","25.330,24.066,21.918,20.243,19.710,16.420,13.679,11.760,10.100,10.100",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.38573133,-74.12765188,57.0
1733,tu94-H070-15,151558,7/22/2016 8:00,13,0,10,,,"2,3,4,6,7,8,9,10,12,13","26.200,26.153,26.153,26.121,26.052,25.944,25.820,25.018,24.230,24.230",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.35402587,-74.21003866,54.0
1734,tu94-H070-15,151558,7/26/2016 12:00,51,0,10,,,"2,5,9,12,14,19,26,28,34,51","27.130,26.993,24.434,19.850,17.824,15.008,12.845,11.231,10.149,9.960",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.3810449,-74.21482174,55.0
1735,tu94-H070-15,151558,7/27/2016 4:00,13,0,10,,,"2,4,5,7,8,9,10,11,12,13","27.550,27.465,27.379,27.161,27.046,26.794,26.461,25.069,24.032,23.280",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.36076636,-74.20100564,54.0
1736,tu94-H070-15,151558,7/27/2016 8:00,10,0,9,,,"2,3,4,5,6,7,8,9,10","27.430,27.430,27.430,27.387,27.334,27.240,26.779,26.047,25.700",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.38035123,-74.1738941,53.0
1737,tu94-H070-15,151558,8/2/2016 8:00,49,0,10,,,"2,10,12,13,15,18,24,39,47,49","27.510,26.154,23.252,20.505,17.328,15.852,11.405,10.340,10.460,11.267",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.26025038,-74.22959677,52.0
1738,tu94-H070-15,151558,8/4/2016 8:00,17,0,9,,,"2,4,9,11,13,14,15,16,17","26.210,26.250,26.210,25.927,25.454,23.357,19.244,17.904,16.644",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.46493245,-74.19706382,45.0
1739,tu94-H070-15,151558,8/4/2016 20:00,52,0,10,,,"2,11,15,16,17,18,20,24,26,52","25.350,23.859,19.326,16.419,16.194,13.769,12.413,11.992,10.516,10.290",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.45274383,-74.11316323,54.0
1740,tu94-H070-15,151558,8/7/2016 16:00,57,0,10,,,"2,10,13,14,15,17,19,24,38,57","26.110,26.045,24.893,22.604,19.099,15.788,13.759,11.714,9.880,9.880",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.34277964,-74.26227055,55.0
1741,tu94-H070-15,151558,8/9/2016 0:00,51,0,10,,,"2,11,13,15,18,19,21,23,34,51","26.410,26.346,25.705,23.078,17.102,16.798,13.338,11.896,10.390,10.502",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.33135634,-74.19437888,56.0
1742,tu94-H070-15,151558,8/9/2016 20:00,62,0,10,,,"2,7,10,14,15,16,17,25,34,62","25.370,24.761,23.087,18.551,16.588,16.527,14.381,11.581,10.439,10.150",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.27059156,-74.13821807,66.0
1743,tu94-H070-15,151558,8/10/2016 8:00,57,0,10,,,"2,13,14,15,16,17,20,29,49,57","26.490,25.771,24.302,20.726,20.268,17.639,14.063,11.172,10.160,10.976",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.30798658,-74.17635156,59.0
1744,tu94-H070-15,151558,8/12/2016 12:00,57,0,10,,,"2,10,13,16,19,20,21,25,36,57","26.470,25.668,24.164,20.956,15.124,14.990,13.286,11.448,10.077,9.760",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.30804736,-74.19662294,56.0
1745,tu94-H070-15,151558,8/15/2016 4:00,53,0,10,,,"2,10,13,17,18,20,22,26,35,53","27.260,26.775,25.147,19.310,18.756,15.500,13.525,11.152,10.269,9.940",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.34413926,-74.10033065,61.0
1746,tu94-H070-15,151558,8/15/2016 16:00,4,0,3,,,"2,3,4","27.590,27.624,27.640",,,,,,,,,,,0,"0,0,0",,,7/23/2017,7/23/2017,,,,38.34689231,-74.23958474,54.0
1747,tu94-H070-15,151558,8/16/2016 8:00,17,0,10,,,"2,4,7,8,10,11,13,14,16,17","27.360,27.261,27.202,27.108,26.987,26.987,26.716,26.640,26.640,26.705",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.31539408,-74.35095785,43.0
1748,tu94-H070-15,151558,8/16/2016 16:00,60,0,10,,,"2,8,11,20,22,24,25,26,37,60","26.680,25.938,24.622,16.221,15.360,12.847,12.779,11.463,9.810,9.810",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.25707916,-74.20580733,57.0
1749,tu94-H070-15,151558,8/17/2016 16:00,63,0,10,,,"2,10,13,15,16,19,22,28,45,63","26.930,25.633,23.524,21.155,18.786,15.190,13.029,10.919,9.640,9.899",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.25929196,-74.186341,64.0
1750,tu94-H070-15,151558,8/18/2016 4:00,17,0,9,,,"2,7,9,12,13,14,15,16,17","27.800,27.759,27.678,27.464,27.241,26.800,26.308,25.644,24.593",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.28616679,-74.19941442,60.0
1751,tu94-H070-15,151558,9/23/2016 20:00,58,0,10,,,"2,22,25,28,32,33,34,40,52,58","22.940,19.570,16.482,16.257,12.774,13.654,12.774,12.279,11.670,12.155",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.3446429,-74.22762875,54.0
1752,tu94-H070-15,151558,9/24/2016 16:00,52,0,10,,,"2,13,16,21,22,24,26,31,38,52","22.386,22.610,21.198,20.189,19.572,16.489,14.864,12.801,11.837,11.400",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.3467583,-74.22498457,54.0
1753,tu94-H070-15,151558,9/25/2016 16:00,61,0,10,,,"2,8,18,20,22,25,35,37,53,61","21.690,20.222,20.261,18.841,18.264,15.317,12.086,12.664,11.900,12.125",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,38.35088472,-74.21816082,54.0
1754,tu94-H070-15,151558,9/30/2016 0:00,50,0,10,,,"2,14,15,20,21,22,27,28,32,50","21.840,21.706,20.755,19.936,18.826,18.826,16.237,15.218,13.749,13.490",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,37.66769742,-74.49785918,64.0
1755,tu94-H070-15,151558,10/2/2016 16:00,32,0,10,,,"2,3,5,8,13,16,17,25,27,32","22.479,22.530,22.530,22.430,22.406,22.250,22.141,21.990,21.912,21.910",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.58831235,-74.96593471,31.0
1756,tu94-H070-15,151558,10/2/2016 20:00,47,0,10,,,"2,5,9,13,34,39,40,42,43,47","22.960,22.614,22.565,22.377,21.961,22.007,21.912,22.007,21.916,21.900",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.52286691,-74.91420802,34.0
1757,tu94-H070-15,151558,10/3/2016 8:00,40,0,9,,,"2,4,8,11,12,20,38,39,40","22.630,22.394,22.149,21.801,21.620,21.776,21.752,21.697,21.389",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.43056619,-74.91526633,38.0
1758,tu94-H070-15,151558,10/3/2016 12:00,45,0,10,,,"2,4,8,11,24,37,39,40,42,45","22.320,22.266,21.779,21.601,21.756,21.739,21.654,21.447,21.437,21.190",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.41272822,-74.91780997,41.0
1759,tu94-H070-15,151558,10/5/2016 0:00,44,0,10,,,"2,13,17,23,25,26,28,35,39,44","21.640,21.654,21.677,21.765,21.810,21.855,21.870,21.864,21.834,21.855",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.40193463,-74.89679741,44.0
1760,tu94-H070-15,151558,10/5/2016 8:00,40,0,10,,,"2,3,4,15,18,20,21,26,33,40","21.937,21.911,21.820,21.710,21.800,21.803,21.865,21.976,22.020,21.993",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.35393048,-75.11722593,36.0
1761,tu94-H070-15,151558,10/6/2016 8:00,35,0,10,,,"2,17,22,24,29,31,32,33,34,35","23.160,23.146,23.156,23.142,23.138,23.081,23.069,23.013,22.919,22.670",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.98257313,-75.09396057,36.0
1762,tu94-H070-15,151558,10/6/2016 12:00,37,0,10,,,"2,12,24,25,26,28,30,31,34,37","23.308,23.300,23.303,23.325,23.325,23.340,23.323,23.307,23.303,23.307",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.9782372,-75.19814683,34.0
1763,tu94-H070-15,151558,10/7/2016 16:00,33,0,10,,,"2,4,5,6,7,17,18,19,27,33","23.476,23.480,23.436,23.461,23.440,23.433,23.455,23.434,23.447,23.410",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.78251095,-75.24686723,34.0
1764,tu94-H070-15,151558,10/10/2016 12:00,30,0,10,,,"2,7,10,13,14,15,22,26,27,30","22.600,22.612,22.633,22.634,22.621,22.617,22.620,22.617,22.635,22.640",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.44760522,-75.1825728,30.0
1765,tu94-H070-15,151558,10/11/2016 0:00,33,0,10,,,"2,3,5,11,15,19,26,28,29,33","22.410,22.451,22.459,22.461,22.469,22.469,22.479,22.486,22.508,22.510",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.42354843,-75.20129686,32.0
1766,tu94-H070-15,151558,10/14/2016 4:00,31,0,10,,,"2,21,22,24,25,26,27,29,30,31","22.040,22.106,22.188,22.271,22.421,22.841,23.450,23.450,22.665,22.464",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.43936341,-75.23600209,31.0
1767,tu94-H070-15,151558,10/24/2016 20:00,25,0,10,,,"2,3,5,9,17,21,22,23,24,25","25.032,24.966,24.938,24.963,25.040,25.031,24.920,24.897,24.840,24.840",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.48608083,-75.32450362,24.0
1768,tu94-H070-15,151558,10/26/2016 4:00,27,0,10,,,"2,6,11,14,15,18,20,23,24,27","22.010,22.079,22.111,22.189,22.180,22.226,22.357,22.409,22.484,22.560",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.62390576,-75.38183836,17.0
1769,tu94-H070-15,151558,11/10/2016 0:00,33,0,10,,,"2,3,5,8,13,15,18,29,30,33","17.130,17.130,17.153,17.177,17.201,17.205,17.236,17.235,17.240,17.240",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.22852207,-75.41481763,29.0
1770,tu94-H070-15,151558,11/10/2016 8:00,29,0,10,,,"2,3,6,7,10,11,18,22,25,29","17.035,16.970,16.970,16.998,17.019,17.154,17.159,17.207,17.263,17.290",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,36.10760893,-75.42413793,21.0
1771,tu94-H070-15,151558,11/11/2016 8:00,24,0,10,,,"2,4,5,8,9,11,12,22,23,24","17.460,17.460,17.468,17.511,17.516,17.516,17.533,17.532,17.546,17.550",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.61425436,-75.23410316,33.0
1772,tu94-H070-15,151558,11/16/2016 4:00,27,0,10,,,"2,3,4,7,8,13,17,21,23,27","17.640,18.235,18.522,18.970,19.237,19.603,20.040,20.259,20.570,20.558",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.33882644,-75.39205519,21.0
1773,tu94-H070-15,151558,11/24/2016 16:00,25,0,10,,,"2,3,4,5,6,13,19,20,21,25","17.860,18.111,18.134,18.213,18.234,18.227,18.258,18.230,18.282,18.330",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.33379946,-75.36701081,23.0
1774,tu94-H070-15,151558,11/27/2016 16:00,25,0,10,,,"2,13,15,16,17,18,19,20,21,25","16.860,17.044,17.245,17.539,17.689,17.890,17.926,18.040,18.301,18.330",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.21411416,-75.35040515,20.0
1775,tu94-H070-15,151558,12/3/2016 12:00,25,0,10,,,"2,4,9,13,17,18,19,21,23,25","17.930,18.003,18.014,18.090,18.268,18.271,18.371,18.447,18.600,18.600",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.38007761,-75.3983372,22.0
1776,tu94-H070-15,151558,12/6/2016 12:00,21,0,10,,,"2,10,12,13,15,17,18,19,20,21","16.629,16.620,16.678,16.688,16.695,16.719,16.723,16.846,17.100,17.100",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.31473906,-75.44813654,16.0
1777,tu94-H070-15,151558,12/8/2016 4:00,32,0,10,,,"2,4,11,17,18,19,20,22,23,32","17.496,17.430,17.471,17.815,17.949,17.949,18.220,18.236,18.663,18.740",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.13352942,-75.35259281,18.0
1778,tu94-H070-15,151558,12/9/2016 16:00,17,0,10,,,"2,4,5,6,8,10,11,12,13,17","16.010,16.065,16.120,16.241,16.306,16.544,16.793,17.497,17.977,18.050",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.0769263,-75.39141756,59.0
1779,tu94-H070-15,151558,12/14/2016 20:00,23,0,9,,,"2,5,8,13,16,18,20,22,23","18.253,18.230,18.307,18.287,18.402,18.509,19.090,19.090,19.036",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.2310771,-75.36116081,25.0
1780,tu94-H070-15,151558,12/16/2016 4:00,25,0,10,,,"2,8,13,14,16,17,18,22,23,25","14.000,14.263,14.321,14.509,14.670,15.058,15.084,15.576,16.287,16.410",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.28943068,-75.38749585,20.0
1781,tu94-H070-15,151558,12/22/2016 16:00,23,0,10,,,"2,3,4,9,10,14,17,20,21,23","14.860,14.950,14.954,15.081,15.203,15.205,15.269,15.293,15.360,15.360",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.24314452,-75.32219635,18.0
1782,tu94-H070-15,151558,12/28/2016 16:00,26,0,9,,,"2,3,5,10,16,20,22,23,26","22.450,22.453,22.484,22.501,22.498,22.547,22.547,22.519,22.519",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.35085405,-75.34440306,24.0
1783,tu94-H070-15,151558,12/31/2016 4:00,24,0,10,,,"2,3,4,6,7,14,17,22,23,24","18.540,18.681,18.700,18.712,18.746,18.744,18.760,18.748,18.722,18.564",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.34234639,-75.34436951,23.0
1784,tu94-H070-15,151558,1/3/2017 20:00,26,0,10,,,"2,6,8,9,11,19,22,24,25,26","19.090,19.078,19.059,19.058,19.029,18.992,18.960,18.960,19.013,19.013",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.33696409,-75.35255895,24.0
1785,tu94-H070-15,151558,1/8/2017 4:00,20,0,10,,,"2,6,7,9,12,15,16,17,18,20","15.005,14.977,15.020,15.020,14.980,15.017,14.995,14.911,14.640,14.640",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.23776801,-75.38348887,19.0
1786,tu94-H070-15,151558,1/9/2017 12:00,39,0,9,,,"2,3,16,18,26,35,36,38,39","10.113,10.095,10.065,10.027,9.975,9.967,10.600,10.600,9.960",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.10720648,-75.28550514,63.0
1787,tu94-H070-15,151558,1/11/2017 16:00,32,0,10,,,"2,4,5,6,7,13,15,23,25,32","22.200,22.214,22.230,22.230,22.388,22.385,22.390,22.380,22.349,22.345",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.48604497,-74.65722734,1910.0
1788,tu94-H070-15,151558,1/12/2017 4:00,131,0,10,,,"2,20,33,37,56,61,68,82,93,131","21.580,21.484,20.799,20.444,17.289,16.772,16.748,15.870,15.570,16.087",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.69441321,-74.55905393,2065.0
1789,tu94-H070-15,151558,1/13/2017 4:00,41,0,10,,,"2,5,7,13,15,17,18,25,38,41","10.350,10.350,10.662,11.011,11.780,11.932,12.147,12.388,12.404,12.630",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.62174724,-75.05476999,40.0
1790,tu94-H070-15,151558,1/13/2017 8:00,39,0,10,,,"2,6,12,14,21,22,28,36,38,39","10.540,10.843,12.828,13.056,12.642,12.861,13.003,12.817,12.981,13.320",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.61619301,-75.07094984,40.0
1791,tu94-H070-15,151558,1/16/2017 12:00,24,0,10,,,"2,3,9,10,14,16,21,22,23,24","10.080,10.174,10.307,10.382,10.431,10.545,11.246,11.750,12.328,12.500",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.31692652,-75.31848953,24.0
1792,tu94-H070-15,151558,1/17/2017 0:00,24,0,10,,,"2,7,8,9,11,12,13,16,22,24","13.200,14.742,14.742,14.982,15.112,15.409,15.515,15.563,16.230,16.230",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.28614789,-75.31212504,22.0
1793,tu94-H070-15,151558,1/17/2017 16:00,26,0,10,,,"2,5,14,15,19,20,22,24,25,26","18.970,18.944,18.915,18.887,18.851,18.827,18.800,18.800,18.842,18.855",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.28089332,-75.31989357,22.0
1794,tu94-H070-15,151558,1/21/2017 20:00,26,0,10,,,"2,4,7,12,14,19,20,21,22,26","23.160,22.660,22.262,22.150,21.171,20.714,20.495,20.439,19.943,19.640",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.3460929,-75.46427286,12.0
1795,tu94-H070-15,151558,1/22/2017 12:00,26,0,10,,,"2,3,6,8,9,12,17,19,23,26","21.800,22.008,22.037,22.008,22.132,22.182,22.192,22.309,22.333,22.410",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.33429992,-75.44440976,16.0
1796,tu94-H070-15,151558,1/23/2017 16:00,26,0,10,,,"2,3,6,7,10,11,13,21,22,26","15.710,15.710,16.188,16.525,16.795,17.143,17.412,17.841,18.120,18.250",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.34159939,-75.35349908,22.0
1797,tu94-H070-15,151558,1/25/2017 4:00,40,0,10,,,"2,10,12,14,22,33,34,35,37,40","10.911,9.544,9.544,10.200,9.400,9.870,10.000,10.786,13.301,14.050",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.12762609,-75.3018035,43.0
1798,tu94-H070-15,151558,1/28/2017 12:00,28,0,10,,,"2,3,6,7,8,16,17,20,24,28","22.025,21.940,22.015,21.973,22.012,21.990,22.048,22.018,22.080,22.009",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.3503477,-75.34854571,23.0
1799,tu94-H070-15,151558,1/31/2017 20:00,26,0,10,,,"2,3,4,6,14,21,23,24,25,26","17.110,17.095,17.054,17.010,16.986,16.979,16.950,16.950,16.973,16.976",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.38390247,-75.38322962,23.0
1800,tu94-H070-15,151558,2/12/2017 4:00,22,0,10,,,"2,11,12,13,14,15,16,20,21,22","17.500,17.188,17.284,17.184,17.359,17.032,17.195,17.107,16.480,16.480",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.31343648,-75.37077621,20.0
1801,tu94-H070-15,151558,2/12/2017 20:00,25,0,4,,,"2,23,24,25","15.440,15.440,15.411,15.390",,,,,,,,,,,0,"0,0,0,0",,,7/23/2017,7/23/2017,,,,35.32581997,-75.42668923,17.0
1802,tu94-H070-15,151558,2/17/2017 12:00,24,0,10,,,"2,9,12,13,17,18,21,22,23,24","11.900,11.860,11.993,12.254,12.510,12.677,12.945,12.945,13.340,13.340",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.31505295,-75.33602336,24.0
1803,tu94-H070-15,151558,2/19/2017 16:00,25,0,10,,,"2,4,16,17,18,19,21,23,24,25","14.488,14.440,14.570,14.702,14.719,14.818,14.908,14.917,16.143,16.540",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.33239993,-75.37839022,19.0
1804,tu94-H070-15,151558,2/24/2017 8:00,25,0,10,,,"2,3,7,9,14,15,19,22,24,25","22.635,22.639,22.640,22.636,22.635,22.628,22.628,22.620,22.620,22.635",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.32920625,-75.4375601,16.0
1805,tu94-H070-15,151558,2/27/2017 0:00,23,0,9,,,"2,4,6,9,14,18,19,22,23","13.260,13.260,13.626,13.907,14.152,14.886,15.445,15.490,15.227",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.42791094,-75.34516116,24.0
1806,tu94-H070-15,151558,2/28/2017 4:00,31,0,10,,,"2,9,10,13,15,17,18,24,26,31","17.948,17.940,18.190,18.157,16.823,16.734,16.525,16.445,16.308,16.140",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.64151302,-75.24710901,30.0
1807,tu94-H070-15,151558,3/2/2017 0:00,27,0,10,,,"2,3,4,7,13,15,17,20,26,27","15.670,15.713,15.982,16.017,16.356,16.723,17.252,17.494,17.592,17.950",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.59795443,-75.32179338,28.0
1808,tu94-H070-15,151558,3/2/2017 8:00,27,0,9,,,"2,5,13,14,16,17,21,25,27","17.160,17.441,17.807,18.034,18.132,18.463,18.463,18.720,18.720",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.57358869,-75.32704813,28.0
1809,tu94-H070-15,151558,3/12/2017 12:00,26,0,10,,,"2,8,13,15,16,17,22,24,25,26","15.072,15.070,15.171,15.277,15.244,15.298,15.310,15.446,15.635,15.670",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.3376904,-75.36511816,21.0
1810,tu94-H070-15,151558,3/12/2017 20:00,26,0,10,,,"2,4,12,14,16,18,19,21,23,26","15.600,15.630,15.674,15.677,15.701,15.702,15.719,15.728,15.750,15.735",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.33350772,-75.35804558,24.0
1811,tu94-H070-15,151558,3/14/2017 4:00,27,0,10,,,"2,3,5,12,20,22,23,25,26,27","19.010,18.923,18.899,18.893,18.827,18.682,18.530,18.530,18.696,18.696",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,7/23/2017,7/23/2017,,,,35.38100944,-75.28041223,26.0
